ID,DOLLAR_ID,PE_INTERFACE,PE_IP,PE_HOSTNAME,DISTRICTID,EXCHANGENAME,VENDORID,NOOR_SUB,ETISILAT_SUB,ORANGE_SUB,VODA_SUB,BITSTREAM_DATA_SUB,WE_DATA_SUB,TOTAL_VOICE_SUB,REGIONID,SECTOR,LAT,LONG,HOSTNAME,MSANCODE,SECTOR_ARABIC,REGION_NAME,SECTORID,SHELF,TEDATAIP,TE_IP,,NODENAME,ROWVERSION,HASERRORS,INSERTION,CAPACITY,,VIC
2341722,465377135,GE-0/1/4,10.45.1.242,JOHINA-R01J-SHG-EG,SOHAG PHONE AREA,JOHAINAH...SHG,NOKIA_GPON,0,0,0,0,0,0,0,31,11,31.447552,31.694867,JUHYNA63-M02N-SHG-EG,11-1-49-63,قطاع وسط الصعيد,منطقة تليفونات سوهاج,EGYPT - MIDDLE UPPER,2,10.61.45.171,10.238.204.147,,11-1-49-63_S02,2026-05-31-12.59.14.000000,0,2026-06-01-06.18.34.632912,,,NO
2341723,465377136,GE-0/1/4,10.45.1.242,JOHINA-R01J-SHG-EG,SOHAG PHONE AREA,JOHAINAH...SHG,NOKIA_GPON,0,14,17,14,45,338,405,31,11,31.447552,31.694867,JUHYNA63-M01N-SHG-EG,11-1-49-63,قطاع وسط الصعيد,منطقة تليفونات سوهاج,EGYPT - MIDDLE UPPER,1,10.61.45.170,10.238.204.146,,11-1-49-63_S01,2026-05-31-06.40.05.000000,0,2026-06-01-06.18.34.632912,,,NO
2341724,465377137,,,,SOHAG PHONE AREA,JOHAINAH...SHG,NOKIA_GPON,0,2,2,0,4,68,82,31,11,31.492,26.66343,JOHINA64-M01N-SHG-EG,11-1-49-64,قطاع وسط الصعيد,منطقة تليفونات سوهاج,EGYPT - MIDDLE UPPER,1,10.61.45.178,10.238.204.154,,11-1-49-64_S01,2026-06-01-05.45.50.000000,0,2026-06-01-06.18.34.632912,,,NO
2341725,465377138,GE-0/1/0,10.45.1.242,JOHINA-R01J-SHG-EG,SOHAG PHONE AREA,JOHAINAH...SHG,NOKIA_GPON,0,20,20,6,46,364,432,31,11,31.50094,26.66852,JOHINA61-M01N-SHG-EG,11-1-49-61,قطاع وسط الصعيد,منطقة تليفونات سوهاج,EGYPT - MIDDLE UPPER,1,10.61.45.154,10.239.204.242,,11-1-49-61_S01,2026-05-31-12.41.36.000000,0,2026-06-01-06.18.34.632912,,,NO
2341726,465377139,GE-0/1/0,10.45.1.242,JOHINA-R01J-SHG-EG,SOHAG PHONE AREA,JOHAINAH...SHG,NOKIA_GPON,0,2,15,4,21,175,220,31,11,31.50094,26.66852,JOHINA61-M02N-SHG-EG,11-1-49-61,قطاع وسط الصعيد,منطقة تليفونات سوهاج,EGYPT - MIDDLE UPPER,2,10.61.45.155,10.239.204.243,,11-1-49-61_S02,2026-05-31-07.48.07.000000,0,2026-06-01-06.18.34.632912,,,NO
2341727,465377140,GE-1/1/4,10.45.1.242,JOHINA-R01J-SHG-EG,SOHAG PHONE AREA,JOHAINAH...SHG,NOKIA_GPON,0,1,0,0,1,37,40,31,11,31.50144,26.66783,JOHINA67-M02N-SHG-EG,11-1-49-67,قطاع وسط الصعيد,منطقة تليفونات سوهاج,EGYPT - MIDDLE UPPER,2,10.61.45.203,10.238.204.187,,11-1-49-67_M02N_JOHINA_R01J,2026-06-01-00.54.06.000000,0,2026-06-01-06.18.34.632912,,,NO
2341728,465377141,GE-1/1/4,10.45.1.242,JOHINA-R01J-SHG-EG,SOHAG PHONE AREA,JOHAINAH...SHG,NOKIA_GPON,0,12,6,2,20,345,404,31,11,31.50144,26.66783,JOHINA67-M01N-SHG-EG,11-1-49-67,قطاع وسط الصعيد,منطقة تليفونات سوهاج,EGYPT - MIDDLE UPPER,1,10.61.45.202,10.238.204.186,,11-1-49-67_S01,2026-06-01-02.07.41.000000,0,2026-06-01-06.18.34.632912,,,NO
2341729,465377142,GE-0/1/6,10.45.1.98,GHNAYM-R01J-AST-EG,ASSIUT PHONE AREA,GHANAYEM...AST,HUAWEI_GPON,0,0,0,0,0,27,27,33,11,26.87356,31.33418,CHANC120-M02H-AST-EG,11-2-26-120,قطاع وسط الصعيد,منطقة تليفونات أسيوط,EGYPT - MIDDLE UPPER,2,10.61.51.19,10.219.202.131,,11-2-26-120_S02,2025-08-22-06.39.36.000000,0,2026-06-01-06.18.34.632912,,,NO
2341730,465377143,GE-0/1/6,10.45.1.98,GHNAYM-R01J-AST-EG,ASSIUT PHONE AREA,GHANAYEM...AST,HUAWEI_GPON,0,4,3,0,7,190,207,33,11,26.87356,31.33418,CHANC120-M01H-AST-EG,11-2-26-120,قطاع وسط الصعيد,منطقة تليفونات أسيوط,EGYPT - MIDDLE UPPER,1,10.61.51.18,10.219.202.130,,11-2-26-120_S01,2025-08-30-06.40.08.000000,0,2026-06-01-06.18.34.632912,,,NO
2341731,465377144,GE-1/0/5,10.45.1.98,GHNAYM-R01J-AST-EG,ASSIUT PHONE AREA,GHANAYEM...AST,HUAWEI_GPON,0,0,0,0,0,62,63,33,11,26.87356,31.33418,CHANC121-M01H-AST-EG,11-2-26-121,قطاع وسط الصعيد,منطقة تليفونات أسيوط,EGYPT - MIDDLE UPPER,1,10.61.86.90,10.219.202.138,,11-2-26-121_S01,2024-12-17-15.19.30.000000,0,2026-06-01-06.18.34.632912,,,NO
2341732,465377145,GE-1/0/5,10.45.1.98,GHNAYM-R01J-AST-EG,ASSIUT PHONE AREA,GHANAYEM...AST,HUAWEI_GPON,0,1,1,1,3,56,59,33,11,26.87356,31.33418,CHANC121-M02H-AST-EG,11-2-26-121,قطاع وسط الصعيد,منطقة تليفونات أسيوط,EGYPT - MIDDLE UPPER,2,10.61.86.91,10.219.202.139,,11-2-26-121_S02,2025-11-28-06.06.33.000000,0,2026-06-01-06.18.34.632912,,,NO
2341733,465377146,AE9,10.45.1.96,SHTNUF-R01J-MNF-EG,MENOUFIA PHONE AREA,SHATANOUF...MNF,HUAWEI_GPON,0,79,44,91,214,2220,2464,24,8,31.07234,30.24151,SHTNUF-G02H-MNF-EG,08-2-81-953,قطاع وسط الدلتا,منطقة تليفونات المنوفية,EGYPT - MIDDLE DELTA,1,10.61.113.82,10.219.157.122,,08-2-81-953_S01,2026-05-31-06.12.53.000000,0,2026-06-01-06.18.34.632912,,,NO
2341734,465377147,GE-0/3/6,10.45.6.24,MNFLUT-R02J-AST-EG,ASSIUT PHONE AREA,MANFLOUTT...AST,HUAWEI_GPON,0,25,6,10,41,185,249,33,11,27.31177,30.96966,MNFLT155-M01H-AST-EG,11-2-13-155,قطاع وسط الصعيد,منطقة تليفونات أسيوط,EGYPT - MIDDLE UPPER,1,10.61.48.130,10.219.202.18,,11-2-13-155_S01,2026-03-03-06.22.53.000000,0,2026-06-01-06.18.34.632912,,,NO
2341735,465377148,GE-0/3/6,10.45.6.24,MNFLUT-R02J-AST-EG,ASSIUT PHONE AREA,MANFLOUTT...AST,HUAWEI_GPON,0,7,1,5,13,43,59,33,11,27.31177,30.96966,MNFLT155-M02H-AST-EG,11-2-13-155,قطاع وسط الصعيد,منطقة تليفونات أسيوط,EGYPT - MIDDLE UPPER,2,10.61.48.131,10.219.202.19,,11-2-13-155_S02,2025-08-24-06.39.14.000000,0,2026-06-01-06.18.34.632912,,,NO
2341736,465377149,GE-1/0/5,10.45.6.24,MNFLUT-R02J-AST-EG,ASSIUT PHONE AREA,MANFLOUTT...AST,HUAWEI_GPON,0,22,3,6,31,158,202,33,11,27.31177,30.96966,MNFLT156-M01H-AST-EG,11-2-13-156,قطاع وسط الصعيد,منطقة تليفونات أسيوط,EGYPT - MIDDLE UPPER,1,10.61.83.202,10.219.202.26,,11-2-13-156_S01,2026-01-13-06.24.03.000000,0,2026-06-01-06.18.34.632912,,,NO
2341737,465377150,GE-1/0/5,10.45.6.24,MNFLUT-R02J-AST-EG,ASSIUT PHONE AREA,MANFLOUTT...AST,HUAWEI_GPON,0,0,0,0,0,0,0,33,11,27.31177,30.96966,MNFLT156-M02H-AST-EG,11-2-13-156,قطاع وسط الصعيد,منطقة تليفونات أسيوط,EGYPT - MIDDLE UPPER,2,10.61.83.203,10.219.202.27,,11-2-13-156_S02,2026-05-13-06.18.52.000000,0,2026-06-01-06.18.34.632912,,,NO
2341738,465377151,AE3,10.45.9.17,DARWAH-R01J-MN-EG,MINYA PHONE AREA,DARWAH...MN,NOKIA_GPON,0,0,0,0,0,0,0,29,10,27.72008,30.74137,,10-1-143-950,قطاع شمال الصعيد,منطقة تليفونات المنيا,EGYPT - NORTH UPPER,2,,10.231.195.99,,10-1-143-950_G02N_DARWAH_R01J,2026-06-01-06.13.32.000000,0,2026-06-01-06.18.34.632912,,,NO
2341739,465377152,AE3,10.45.9.17,DARWAH-R01J-MN-EG,MINYA PHONE AREA,DARWAH...MN,NOKIA_GPON,0,0,0,0,0,40,42,29,10,27.72008,30.74137,DARWAH-G01N-MN-EG,10-1-143-950,قطاع شمال الصعيد,منطقة تليفونات المنيا,EGYPT - NORTH UPPER,1,10.61.101.130,10.231.195.98,,10-1-143-950_S01,2026-06-01-06.12.12.000000,0,2026-06-01-06.18.34.632912,,,NO
2341740,465377153,GE0/4/8,10.45.24.16,BRKTSB-R02H-MNF-EG,MENOUFIA PHONE AREA,BERKETELSABEE...MNF,HUAWEI_GPON,0,3,4,3,10,84,99,24,8,30.63801,31.08422,BRKSB139-M02H-MNF-EG,08-2-216-139,قطاع وسط الدلتا,منطقة تليفونات المنوفية,EGYPT - MIDDLE DELTA,2,10.61.30.219,10.91.156.91,,08-2-216-139_S02,2026-05-02-06.09.59.000000,0,2026-06-01-06.18.34.632912,,,NO
2341741,465377154,GI0/4/8,10.45.24.16,BRKTSB-R02H-MNF-EG,MENOUFIA PHONE AREA,BERKETELSABEE...MNF,HUAWEI_GPON,0,3,4,3,10,84,99,24,8,30.63801,31.08422,BRKSB139-M02H-MNF-EG,08-2-216-139,قطاع وسط الدلتا,منطقة تليفونات المنوفية,EGYPT - MIDDLE DELTA,2,10.61.30.219,10.91.156.91,,08-2-216-139_S02,2026-05-02-06.09.59.000000,0,2026-06-01-06.18.34.632912,,,NO
2341742,465377155,GI0/4/8,10.45.24.16,BRKTSB-R02H-MNF-EG,MENOUFIA PHONE AREA,BERKETELSABEE...MNF,HUAWEI_GPON,0,34,5,14,53,162,246,24,8,30.63801,31.08422,BRKSB139-M01H-MNF-EG,08-2-216-139,قطاع وسط الدلتا,منطقة تليفونات المنوفية,EGYPT - MIDDLE DELTA,1,10.61.30.218,10.91.156.90,,08-2-216-139_S01,2025-06-10-06.29.17.000000,0,2026-06-01-06.18.34.632912,,,NO
2341743,465377156,GE0/4/8,10.45.24.16,BRKTSB-R02H-MNF-EG,MENOUFIA PHONE AREA,BERKETELSABEE...MNF,HUAWEI_GPON,0,34,5,14,53,162,246,24,8,30.63801,31.08422,BRKSB139-M01H-MNF-EG,08-2-216-139,قطاع وسط الدلتا,منطقة تليفونات المنوفية,EGYPT - MIDDLE DELTA,1,10.61.30.218,10.91.156.90,,08-2-216-139_S01,2025-06-10-06.29.17.000000,0,2026-06-01-06.18.34.632912,,,NO
2341744,465377157,GE0/2/8,10.45.24.16,BRKTSB-R02H-MNF-EG,MENOUFIA PHONE AREA,BERKETELSABEE...MNF,HUAWEI_GPON,0,0,0,0,0,0,0,24,8,30.63801,31.08422,BRKTS140-M02H-MNF-EG,08-2-216-140,قطاع وسط الدلتا,منطقة تليفونات المنوفية,EGYPT - MIDDLE DELTA,2,10.61.90.11,10.91.156.99,,08-2-216-140_S02,2024-11-13-15.08.28.000000,0,2026-06-01-06.18.34.632912,,,NO
2341745,465377158,GI0/2/8,10.45.24.16,BRKTSB-R02H-MNF-EG,MENOUFIA PHONE AREA,BERKETELSABEE...MNF,HUAWEI_GPON,0,0,0,0,0,0,0,24,8,30.63801,31.08422,BRKTS140-M02H-MNF-EG,08-2-216-140,قطاع وسط الدلتا,منطقة تليفونات المنوفية,EGYPT - MIDDLE DELTA,2,10.61.90.11,10.91.156.99,,08-2-216-140_S02,2024-11-13-15.08.28.000000,0,2026-06-01-06.18.34.632912,,,NO
2341746,465377159,GE0/2/8,10.45.24.16,BRKTSB-R02H-MNF-EG,MENOUFIA PHONE AREA,BERKETELSABEE...MNF,HUAWEI_GPON,0,1,2,0,3,32,38,24,8,30.63801,31.08422,BRKTS140-M01H-MNF-EG,08-2-216-140,قطاع وسط الدلتا,منطقة تليفونات المنوفية,EGYPT - MIDDLE DELTA,1,10.61.90.10,10.91.156.98,,08-2-216-140_S01,2026-02-19-06.27.25.000000,0,2026-06-01-06.18.34.632912,,,NO
2341747,465377160,GI0/2/8,10.45.24.16,BRKTSB-R02H-MNF-EG,MENOUFIA PHONE AREA,BERKETELSABEE...MNF,HUAWEI_GPON,0,1,2,0,3,32,38,24,8,30.63801,31.08422,BRKTS140-M01H-MNF-EG,08-2-216-140,قطاع وسط الدلتا,منطقة تليفونات المنوفية,EGYPT - MIDDLE DELTA,1,10.61.90.10,10.91.156.98,,08-2-216-140_S01,2026-02-19-06.27.25.000000,0,2026-06-01-06.18.34.632912,,,NO
2341748,465377161,GI0/8/9,10.45.24.16,BRKTSB-R02H-MNF-EG,MENOUFIA PHONE AREA,BERKETELSABEE...MNF,HUAWEI_GPON,0,43,10,12,65,67,149,24,8,30.63433,31.08306,BRKTS151-M02H-MNF-EG,08-2-216-151,قطاع وسط الدلتا,منطقة تليفونات المنوفية,EGYPT - MIDDLE DELTA,2,10.61.31.59,10.91.156.187,,08-2-216-151_S02,2025-02-27-05.49.53.000000,0,2026-06-01-06.18.34.632912,,,NO
2341749,465377162,GE0/8/9,10.45.24.16,BRKTSB-R02H-MNF-EG,MENOUFIA PHONE AREA,BERKETELSABEE...MNF,HUAWEI_GPON,0,59,8,19,86,128,243,24,8,30.63433,31.08306,BRKTS151-M01H-MNF-EG,08-2-216-151,قطاع وسط الدلتا,منطقة تليفونات المنوفية,EGYPT - MIDDLE DELTA,1,10.61.31.58,10.91.156.186,,08-2-216-151_S01,2024-11-10-12.30.43.000000,0,2026-06-01-06.18.34.632912,,,NO
2341750,465377163,GI0/8/9,10.45.24.16,BRKTSB-R02H-MNF-EG,MENOUFIA PHONE AREA,BERKETELSABEE...MNF,HUAWEI_GPON,0,59,8,19,86,128,243,24,8,30.63433,31.08306,BRKTS151-M01H-MNF-EG,08-2-216-151,قطاع وسط الدلتا,منطقة تليفونات المنوفية,EGYPT - MIDDLE DELTA,1,10.61.31.58,10.91.156.186,,08-2-216-151_S01,2024-11-10-12.30.43.000000,0,2026-06-01-06.18.34.632912,,,NO
2341751,465377164,GE0/8/9,10.45.24.16,BRKTSB-R02H-MNF-EG,MENOUFIA PHONE AREA,BERKETELSABEE...MNF,HUAWEI_GPON,0,43,10,12,65,67,149,24,8,30.63433,31.08306,BRKTS151-M02H-MNF-EG,08-2-216-151,قطاع وسط الدلتا,منطقة تليفونات المنوفية,EGYPT - MIDDLE DELTA,2,10.61.31.59,10.91.156.187,,08-2-216-151_S02,2025-02-27-05.49.53.000000,0,2026-06-01-06.18.34.632912,,,NO
2341752,465377165,GE-0/0/9,10.45.4.99,BRKTSB-R01J-MNF-EG,MENOUFIA PHONE AREA,BERKETELSABEE...MNF,HUAWEI_GPON,0,0,0,1,1,13,14,24,8,30.63433,31.08306,BRKTS152-M01H-MNF-EG,08-2-216-152,قطاع وسط الدلتا,منطقة تليفونات المنوفية,EGYPT - MIDDLE DELTA,1,10.61.90.34,10.91.156.194,,08-2-216-152_S01,2026-05-31-06.13.48.000000,0,2026-06-01-06.18.34.632912,,,NO
2341753,465377166,GE-0/0/9,10.45.4.99,BRKTSB-R01J-MNF-EG,MENOUFIA PHONE AREA,BERKETELSABEE...MNF,HUAWEI_GPON,0,0,0,0,0,0,0,24,8,30.63433,31.08306,BRKTS152-M02H-MNF-EG,08-2-216-152,قطاع وسط الدلتا,منطقة تليفونات المنوفية,EGYPT - MIDDLE DELTA,2,10.61.90.35,10.91.156.195,,08-2-216-152_S02,2024-11-13-21.14.39.000000,0,2026-06-01-06.18.34.632912,,,NO
2341754,465377167,AE6,10.45.23.95,AHOMOS-R02J-BH-EG,THE SECOND LAKE TELEPHONE AREA,ABOHOMMOS...BH,ZTE_GPON,0,3,10,14,27,598,670,26,9,31.05144,30.22138,AHOMOS-G02Z-BH-EG,09-3-19-855,قطاع غرب الدلتا,منطقة تليفونات البحيرة الثانية,EGYPT - WEST DELTA,1,10.61.105.114,10.219.240.34,,09-3-19-855_S01,2025-08-13-13.33.33.000000,0,2026-06-01-06.18.34.632912,,,NO
2341755,465377168,AE7,10.45.12.104,KFRDWAR-R03J-BH-EG,THE SECOND LAKE TELEPHONE AREA,KAFRELDAWAR...BH,ZTE_GPON,0,0,0,4,4,187,196,26,9,31.15359,30.12054,KFRDWAR-G03Z-BH-EG,09-3-18-852,قطاع غرب الدلتا,منطقة تليفونات البحيرة الثانية,EGYPT - WEST DELTA,1,10.61.128.194,10.219.169.82,,09-3-18-852_S01,2025-06-16-15.30.18.000000,0,2026-06-01-06.18.34.632912,,,NO
2341756,465377169,AE0,10.45.21.206,MANSHA-R02J-SHG-EG,SOHAG PHONE AREA,MANSHAAH...SHG,NOKIA_GPON,0,0,0,0,0,0,0,31,11,31.447552,31.694867,,11-1-02-950,قطاع وسط الصعيد,منطقة تليفونات سوهاج,EGYPT - MIDDLE UPPER,2,,10.91.89.99,,11-1-02-950_G02N_MANSHA_R02J,2026-06-01-06.13.37.000000,0,2026-06-01-06.18.34.632912,,,NO
2341757,465377170,AE0,10.45.21.206,MANSHA-R02J-SHG-EG,SOHAG PHONE AREA,MANSHAAH...SHG,NOKIA_GPON,0,0,0,0,0,0,0,31,11,31.447552,31.694867,MANSHA-G01N-SHG-EG,11-1-02-950,قطاع وسط الصعيد,منطقة تليفونات سوهاج,EGYPT - MIDDLE UPPER,1,10.61.108.90,10.91.89.98,,11-1-02-950_S01,2026-06-01-06.15.59.000000,0,2026-06-01-06.18.34.632912,,,NO
2341758,465377171,AE5,10.45.6.141,SOQALT-R01J-SHG-EG,SOHAG PHONE AREA,SOQALTAH...SHG,NOKIA_GPON,0,0,0,0,0,0,0,31,11,31.447552,31.694867,,11-1-37-950,قطاع وسط الصعيد,منطقة تليفونات سوهاج,EGYPT - MIDDLE UPPER,2,,10.91.89.107,,11-1-37-950_G02N_SOQALT_R01J,2026-06-01-06.12.59.000000,0,2026-06-01-06.18.34.632912,,,NO
2341759,465377172,AE5,10.45.6.141,SOQALT-R01J-SHG-EG,SOHAG PHONE AREA,SOQALTAH...SHG,NOKIA_GPON,0,0,0,0,0,0,0,31,11,31.447552,31.694867,SOQALT-G01N-SHG-EG,11-1-37-950,قطاع وسط الصعيد,منطقة تليفونات سوهاج,EGYPT - MIDDLE UPPER,1,10.61.108.98,10.91.89.106,,11-1-37-950_S01,2026-06-01-06.12.58.000000,0,2026-06-01-06.18.34.632912,,,NO
2341760,465377173,AE4,10.45.9.20,OSARAT-R01J-SHG-EG,SOHAG PHONE AREA,OSAYRAT...SHG,NOKIA_GPON,0,2,4,2,8,1415,1425,31,11,31.447552,31.694867,OSARAT-G01N-SHG-EG,11-1-146-950,قطاع وسط الصعيد,منطقة تليفونات سوهاج,EGYPT - MIDDLE UPPER,1,10.61.108.82,10.91.89.82,,11-1-146-950_S01,2026-06-01-06.14.16.000000,0,2026-06-01-06.18.34.632912,,,NO
2341761,465377174,AE4,10.45.9.20,OSARAT-R01J-SHG-EG,SOHAG PHONE AREA,OSAYRAT...SHG,NOKIA_GPON,0,0,0,0,0,0,0,31,11,31.447552,31.694867,,11-1-146-950,قطاع وسط الصعيد,منطقة تليفونات سوهاج,EGYPT - MIDDLE UPPER,2,,10.91.89.83,,11-1-146-950_G02N_OSARAT_R01J,2025-02-17-16.18.39.000000,0,2026-06-01-06.18.34.632912,,,NO
2341762,465377175,AE52,10.45.21.12,LUXOR2-R08J-LX-EG,LUXOR PHONE AREA,LUXOR...LX,HUAWEI_GPON,0,3,1,25,29,480,552,35,12,25.68328,32.64287,LUXOR2-G01H-LX-EG,12-1-70-956,قطاع جنوب الصعيد,منطقة تليفونات الاقصر,EGYPT - SOUTH UPPER,1,10.61.113.194,10.91.49.58,,12-1-70-956_S01,2026-04-20-14.50.20.000000,0,2026-06-01-06.18.34.632912,,,NO
2341763,465377176,AE3,10.45.21.12,LUXOR2-R08J-LX-EG,LUXOR PHONE AREA,LUXOR...LX,HUAWEI_GPON,0,3,1,25,29,480,552,35,12,25.68328,32.64287,LUXOR2-G01H-LX-EG,12-1-70-956,قطاع جنوب الصعيد,منطقة تليفونات الاقصر,EGYPT - SOUTH UPPER,1,10.61.113.194,10.91.49.58,,12-1-70-956_S01,2026-04-20-14.50.20.000000,0,2026-06-01-06.18.34.632912,,,NO
2341764,465377177,GE-1/0/9,10.45.15.246,OPERA-R07J-C-EG,THE SECOND REGION IS WEST,OPERA...C,ZTE_GPON,0,11,26,18,55,102,208,5,2,30.05698,31.24782,OPERC177-M01Z-C-EG,02-2-71-177,قطاع غرب القاهرة,المنطقة الثانية غرب,EGYPT - WEST CAIRO,1,10.61.9.34,10.231.2.82,,02-2-71-177_S01,2024-12-03-04.55.12.000000,0,2026-06-01-06.18.34.632912,,,NO
2341765,465377178,GE-1/0/6,10.45.19.253,ABOQIR-R06J-ALX-EG,"THE THIRD REGION, ALEXANDRIA",ABOQIER...ALX,ZTE_GPON,0,4,2,11,17,159,188,14,5,31.30653,30.06858,ABOQIR66-M01Z-ALX-EG,05-3-19-66,قطاع الأسكندرية,المنطقة الثالثة اسكندرية,EGYPT - ALEX,1,10.61.112.146,10.91.232.138,,05-3-19-66_S01,2026-03-16-13.16.32.000000,0,2026-06-01-06.18.34.632912,,,NO
2341766,465377179,AE9,10.45.1.235,SHBRMLS-R01J-GH-EG,GHARBIYA PHONE AREA 2,SHUBRAMALAS...GH,HUAWEI_GPON,8,19,85,30,142,520,732,51,8,30.97028,31.16823,SHBRMLS-G05H-GH-EG,08-1-66-854,قطاع وسط الدلتا,منطقة تليفونات الغربية 2,EGYPT - MIDDLE DELTA,1,10.61.105.58,10.91.74.90,,08-1-66-854_S01,2025-11-25-05.49.51.000000,0,2026-06-01-06.18.34.632912,,,NO
2341767,465377180,AE2,10.45.6.112,MTKHALD-R01J-DK-EG,THE FIRST AREA OF ​​DAKAHLIA,MEETABOKHALED...DK,ZTE_GPON,0,65,6,8,79,822,979,20,7,30.2834,31.2753,MEETAC05-M01Z-DK-EG,07-1-651-05,قطاع شرق الدلتا 1,المنطقة الأولى الدقهلية,EGYPT - EAST DELTA,1,10.61.13.218,10.91.113.178,,07-1-651-05_S01,2026-02-05-14.37.56.000000,0,2026-06-01-06.18.34.632912,,,NO
2341768,465377181,GE-0/1/3,10.45.6.112,MTKHALD-R01J-DK-EG,THE FIRST AREA OF ​​DAKAHLIA,MEETABOKHALED...DK,HUAWEI_GPON,0,22,3,0,25,192,254,20,7,30.71984,31.49175,MEETAB06-M01H-DK-EG,07-1-651-06,قطاع شرق الدلتا 1,المنطقة الأولى الدقهلية,EGYPT - EAST DELTA,1,10.61.13.226,10.91.113.186,,07-1-651-06_S01,2026-05-21-06.18.39.000000,0,2026-06-01-06.18.34.632912,,,NO
2341769,465377182,GE-0/1/3,10.45.6.112,MTKHALD-R01J-DK-EG,THE FIRST AREA OF ​​DAKAHLIA,MEETABOKHALED...DK,HUAWEI_GPON,0,3,1,0,4,146,167,20,7,30.71984,31.49175,MEETAB06-M02H-DK-EG,07-1-651-06,قطاع شرق الدلتا 1,المنطقة الأولى الدقهلية,EGYPT - EAST DELTA,2,10.61.13.227,10.91.113.187,,07-1-651-06_S02,2026-01-04-06.35.45.000000,0,2026-06-01-06.18.34.632912,,,NO
2341770,465377183,AE4,10.45.6.112,MTKHALD-R01J-DK-EG,THE FIRST AREA OF ​​DAKAHLIA,MEETABOKHALED...DK,ZTE_GPON,0,44,3,7,54,636,740,20,7,30.248,31.283,MEETAC07-M01Z-DK-EG,07-1-651-07,قطاع شرق الدلتا 1,المنطقة الأولى الدقهلية,EGYPT - EAST DELTA,1,10.61.13.234,10.91.113.194,,07-1-651-07_S01,2025-04-27-11.16.58.000000,0,2026-06-01-06.18.34.632912,,,NO
2341771,465377184,GE-0/2/4,10.45.1.229,DENDEET-R01J-DK-EG,THE FIRST AREA OF ​​DAKAHLIA,DENDEET...DK,HUAWEI_GPON,0,1,1,2,4,51,57,20,7,30.7283,31.4015,DENDET15-M01H-DK-EG,07-1-401-15,قطاع شرق الدلتا 1,المنطقة الأولى الدقهلية,EGYPT - EAST DELTA,1,10.61.102.138,10.91.112.170,,07-1-401-15_S01,2026-04-22-10.46.46.000000,0,2026-06-01-06.18.34.632912,,,NO
2341772,465377185,GE-0/1/9,10.45.3.33,TFHNASH-R01J-DK-EG,THE FIRST AREA OF ​​DAKAHLIA,TAFAHNAELASHRAF...DK,HUAWEI_GPON,0,0,0,8,8,42,52,20,7,30.3618,31.5879,TFHNSH10-M01H-DK-EG,07-1-127-10,قطاع شرق الدلتا 1,المنطقة الأولى الدقهلية,EGYPT - EAST DELTA,1,10.61.104.226,10.91.211.170,,07-1-127-10_S01,2024-11-18-11.29.03.000000,0,2026-06-01-06.18.34.632912,,,NO
2341773,465377186,GI0/8/2,10.45.23.39,BELBIS-R05H-SHR-EG,THE FIRST EASTERN REGION,BELBIS...SHR,HUAWEI_GPON,0,25,15,61,101,476,601,19,15,30.41241,31.55826,BELBIS100-M01H-SHR-EG,07-3-25-100,قطاع شرق الدلتا 2,المنطقة الأولى الشرقية,EGYPT - EAST DELTA2,1,10.61.112.26,10.91.119.50,,07-3-25-100_S01,2025-12-02-05.52.09.000000,0,2026-06-01-06.18.34.632912,,,NO
2341774,465377187,GE0/8/2,10.45.23.39,BELBIS-R05H-SHR-EG,THE FIRST EASTERN REGION,BELBIS...SHR,HUAWEI_GPON,0,25,15,61,101,476,601,19,15,30.41241,31.55826,BELBIS100-M01H-SHR-EG,07-3-25-100,قطاع شرق الدلتا 2,المنطقة الأولى الشرقية,EGYPT - EAST DELTA2,1,10.61.112.26,10.91.119.50,,07-3-25-100_S01,2025-12-02-05.52.09.000000,0,2026-06-01-06.18.34.632912,,,NO
2341775,465377188,GE0/8/5,10.45.23.39,BELBIS-R05H-SHR-EG,THE FIRST EASTERN REGION,BELBIS...SHR,HUAWEI_GPON,0,32,12,80,124,517,672,19,15,30.41241,31.55826,BLBIS101-M01H-SHR-EG,07-3-25-101,قطاع شرق الدلتا 2,المنطقة الأولى الشرقية,EGYPT - EAST DELTA2,1,10.61.112.18,10.91.119.58,,07-3-25-101_S01,2025-05-11-15.51.06.000000,0,2026-06-01-06.18.34.632912,,,NO
2341776,465377189,GI0/8/5,10.45.23.39,BELBIS-R05H-SHR-EG,THE FIRST EASTERN REGION,BELBIS...SHR,HUAWEI_GPON,0,32,12,80,124,517,672,19,15,30.41241,31.55826,BLBIS101-M01H-SHR-EG,07-3-25-101,قطاع شرق الدلتا 2,المنطقة الأولى الشرقية,EGYPT - EAST DELTA2,1,10.61.112.18,10.91.119.58,,07-3-25-101_S01,2025-05-11-15.51.06.000000,0,2026-06-01-06.18.34.632912,,,NO
2341777,465377190,AE5,10.45.4.58,SMADUN-R02J-MNF-EG,MENOUFIA PHONE AREA,SAMADOUN...MNF,HUAWEI_GPON,0,19,3,30,52,993,1064,24,8,30.35154,30.96634,SMADUN-G04H-MNF-EG,08-2-258-851,قطاع وسط الدلتا,منطقة تليفونات المنوفية,EGYPT - MIDDLE DELTA,1,10.60.241.138,10.230.160.210,,08-2-258-851_S01,2026-03-05-06.22.36.000000,0,2026-06-01-06.18.34.632912,,,NO
